brand_slug,brand_name,model_slug,model_name,variant_slug,variant_name,variant_url
mahindra,Mahindra,marshal,Marshal,dx,Dx,https://www.carwale.com/mahindra-cars/marshal/dx/
mahindra,Mahindra,tuv300,Tuv300,t4-plus,T4 Plus,https://www.carwale.com/mahindra-cars/tuv300/t4-plus/
mahindra,Mahindra,tuv300,Tuv300,t6-plus,T6 Plus,https://www.carwale.com/mahindra-cars/tuv300/t6-plus/
mahindra,Mahindra,tuv300,Tuv300,t8,T8,https://www.carwale.com/mahindra-cars/tuv300/t8/
mahindra,Mahindra,tuv300,Tuv300,t10,T10,https://www.carwale.com/mahindra-cars/tuv300/t10/
mahindra,Mahindra,tuv300,Tuv300,t10-o,T10 O,https://www.carwale.com/mahindra-cars/tuv300/t10-o/
mahindra,Mahindra,nuvosport,Nuvosport,n4,N4,https://www.carwale.com/mahindra-cars/nuvosport/n4/
mahindra,Mahindra,nuvosport,Nuvosport,n4-plus,N4 Plus,https://www.carwale.com/mahindra-cars/nuvosport/n4-plus/
mahindra,Mahindra,nuvosport,Nuvosport,n6,N6,https://www.carwale.com/mahindra-cars/nuvosport/n6/
mahindra,Mahindra,nuvosport,Nuvosport,n8,N8,https://www.carwale.com/mahindra-cars/nuvosport/n8/
mahindra,Mahindra,e2o-plus,E2O Plus,p4,P4,https://www.carwale.com/mahindra-cars/e2o-plus/p4/
mahindra,Mahindra,e2o-plus,E2O Plus,p6,P6,https://www.carwale.com/mahindra-cars/e2o-plus/p6/
mahindra,Mahindra,e2o-plus,E2O Plus,p8,P8,https://www.carwale.com/mahindra-cars/e2o-plus/p8/
mahindra,Mahindra,e2o-plus,E2O Plus,range,Range,https://www.carwale.com/mahindra-cars/e2o-plus/range/
mahindra,Mahindra,marazzo-2018-2020,Marazzo 2018 2020,m2,M2,https://www.carwale.com/mahindra-cars/marazzo-2018-2020/m2/
mahindra,Mahindra,marazzo-2018-2020,Marazzo 2018 2020,m4,M4,https://www.carwale.com/mahindra-cars/marazzo-2018-2020/m4/
mahindra,Mahindra,marazzo-2018-2020,Marazzo 2018 2020,m6,M6,https://www.carwale.com/mahindra-cars/marazzo-2018-2020/m6/
mahindra,Mahindra,marazzo-2018-2020,Marazzo 2018 2020,m8,M8,https://www.carwale.com/mahindra-cars/marazzo-2018-2020/m8/
mahindra,Mahindra,kuv100-nxt,Kuv100 Nxt,k2,K2,https://www.carwale.com/mahindra-cars/kuv100-nxt/k2/
mahindra,Mahindra,kuv100-nxt,Kuv100 Nxt,k2-plus,K2 Plus,https://www.carwale.com/mahindra-cars/kuv100-nxt/k2-plus/
mahindra,Mahindra,kuv100-nxt,Kuv100 Nxt,k4-plus,K4 Plus,https://www.carwale.com/mahindra-cars/kuv100-nxt/k4-plus/
mahindra,Mahindra,kuv100-nxt,Kuv100 Nxt,k3,K3,https://www.carwale.com/mahindra-cars/kuv100-nxt/k3/
mahindra,Mahindra,kuv100-nxt,Kuv100 Nxt,k6-plus,K6 Plus,https://www.carwale.com/mahindra-cars/kuv100-nxt/k6-plus/
mahindra,Mahindra,kuv100-nxt,Kuv100 Nxt,k8,K8,https://www.carwale.com/mahindra-cars/kuv100-nxt/k8/
mahindra,Mahindra,kuv100-nxt,Kuv100 Nxt,k9,K9,https://www.carwale.com/mahindra-cars/kuv100-nxt/k9/
mahindra,Mahindra,kuv100-nxt,Kuv100 Nxt,k10,K10,https://www.carwale.com/mahindra-cars/kuv100-nxt/k10/
mahindra,Mahindra,kuv100-nxt,Kuv100 Nxt,k11,K11,https://www.carwale.com/mahindra-cars/kuv100-nxt/k11/
mahindra,Mahindra,alturas-g4,Alturas G4,2wd,2Wd,https://www.carwale.com/mahindra-cars/alturas-g4/2wd/
mahindra,Mahindra,alturas-g4,Alturas G4,4wd,4Wd,https://www.carwale.com/mahindra-cars/alturas-g4/4wd/
mahindra,Mahindra,e2o-2014-2016,E2O 2014 2016,t0,T0,https://www.carwale.com/mahindra-cars/e2o-2014-2016/t0/
mahindra,Mahindra,e2o-2014-2016,E2O 2014 2016,t2,T2,https://www.carwale.com/mahindra-cars/e2o-2014-2016/t2/
mahindra,Mahindra,revai,Revai,standard,Standard,https://www.carwale.com/mahindra-cars/revai/standard/
mahindra,Mahindra,revai,Revai,ac,Ac,https://www.carwale.com/mahindra-cars/revai/ac/
mahindra,Mahindra,revai,Revai,classe,Classe,https://www.carwale.com/mahindra-cars/revai/classe/
maruti-suzuki,Maruti Suzuki,fronx,Fronx,sigma,Sigma,https://www.carwale.com/maruti-suzuki-cars/fronx/sigma/
maruti-suzuki,Maruti Suzuki,fronx,Fronx,delta,Delta,https://www.carwale.com/maruti-suzuki-cars/fronx/delta/
maruti-suzuki,Maruti Suzuki,fronx,Fronx,delta-plus,Delta Plus,https://www.carwale.com/maruti-suzuki-cars/fronx/delta-plus/
maruti-suzuki,Maruti Suzuki,fronx,Fronx,zeta,Zeta,https://www.carwale.com/maruti-suzuki-cars/fronx/zeta/
maruti-suzuki,Maruti Suzuki,fronx,Fronx,alpha,Alpha,https://www.carwale.com/maruti-suzuki-cars/fronx/alpha/
maruti-suzuki,Maruti Suzuki,baleno,Baleno,sigma,Sigma,https://www.carwale.com/maruti-suzuki-cars/baleno/sigma/
maruti-suzuki,Maruti Suzuki,baleno,Baleno,delta,Delta,https://www.carwale.com/maruti-suzuki-cars/baleno/delta/
maruti-suzuki,Maruti Suzuki,baleno,Baleno,zeta,Zeta,https://www.carwale.com/maruti-suzuki-cars/baleno/zeta/
maruti-suzuki,Maruti Suzuki,baleno,Baleno,alpha,Alpha,https://www.carwale.com/maruti-suzuki-cars/baleno/alpha/
maruti-suzuki,Maruti Suzuki,swift,Swift,lxi,Lxi,https://www.carwale.com/maruti-suzuki-cars/swift/lxi/
maruti-suzuki,Maruti Suzuki,swift,Swift,vxi,Vxi,https://www.carwale.com/maruti-suzuki-cars/swift/vxi/
maruti-suzuki,Maruti Suzuki,swift,Swift,vxi-o,Vxi O,https://www.carwale.com/maruti-suzuki-cars/swift/vxi-o/
maruti-suzuki,Maruti Suzuki,swift,Swift,zxi,Zxi,https://www.carwale.com/maruti-suzuki-cars/swift/zxi/
maruti-suzuki,Maruti Suzuki,swift,Swift,zxi-plus,Zxi Plus,https://www.carwale.com/maruti-suzuki-cars/swift/zxi-plus/
maruti-suzuki,Maruti Suzuki,dzire,Dzire,lxi,Lxi,https://www.carwale.com/maruti-suzuki-cars/dzire/lxi/
maruti-suzuki,Maruti Suzuki,dzire,Dzire,vxi,Vxi,https://www.carwale.com/maruti-suzuki-cars/dzire/vxi/
maruti-suzuki,Maruti Suzuki,dzire,Dzire,zxi,Zxi,https://www.carwale.com/maruti-suzuki-cars/dzire/zxi/
maruti-suzuki,Maruti Suzuki,dzire,Dzire,zxi-plus,Zxi Plus,https://www.carwale.com/maruti-suzuki-cars/dzire/zxi-plus/
maruti-suzuki,Maruti Suzuki,brezza,Brezza,lxi,Lxi,https://www.carwale.com/maruti-suzuki-cars/brezza/lxi/
maruti-suzuki,Maruti Suzuki,brezza,Brezza,vxi,Vxi,https://www.carwale.com/maruti-suzuki-cars/brezza/vxi/
maruti-suzuki,Maruti Suzuki,brezza,Brezza,zxi,Zxi,https://www.carwale.com/maruti-suzuki-cars/brezza/zxi/
maruti-suzuki,Maruti Suzuki,brezza,Brezza,zxi-plus,Zxi Plus,https://www.carwale.com/maruti-suzuki-cars/brezza/zxi-plus/
maruti-suzuki,Maruti Suzuki,grand-vitara,Grand Vitara,sigma,Sigma,https://www.carwale.com/maruti-suzuki-cars/grand-vitara/sigma/
maruti-suzuki,Maruti Suzuki,grand-vitara,Grand Vitara,delta,Delta,https://www.carwale.com/maruti-suzuki-cars/grand-vitara/delta/
maruti-suzuki,Maruti Suzuki,grand-vitara,Grand Vitara,zeta,Zeta,https://www.carwale.com/maruti-suzuki-cars/grand-vitara/zeta/
maruti-suzuki,Maruti Suzuki,grand-vitara,Grand Vitara,zeta-o,Zeta O,https://www.carwale.com/maruti-suzuki-cars/grand-vitara/zeta-o/
maruti-suzuki,Maruti Suzuki,grand-vitara,Grand Vitara,alpha,Alpha,https://www.carwale.com/maruti-suzuki-cars/grand-vitara/alpha/
maruti-suzuki,Maruti Suzuki,grand-vitara,Grand Vitara,alpha-o,Alpha O,https://www.carwale.com/maruti-suzuki-cars/grand-vitara/alpha-o/
maruti-suzuki,Maruti Suzuki,grand-vitara,Grand Vitara,delta-plus,Delta Plus,https://www.carwale.com/maruti-suzuki-cars/grand-vitara/delta-plus/
maruti-suzuki,Maruti Suzuki,grand-vitara,Grand Vitara,zeta-plus,Zeta Plus,https://www.carwale.com/maruti-suzuki-cars/grand-vitara/zeta-plus/
maruti-suzuki,Maruti Suzuki,grand-vitara,Grand Vitara,zeta-plus-o,Zeta Plus O,https://www.carwale.com/maruti-suzuki-cars/grand-vitara/zeta-plus-o/
maruti-suzuki,Maruti Suzuki,grand-vitara,Grand Vitara,alpha-plus,Alpha Plus,https://www.carwale.com/maruti-suzuki-cars/grand-vitara/alpha-plus/
maruti-suzuki,Maruti Suzuki,grand-vitara,Grand Vitara,alpha-plus-o,Alpha Plus O,https://www.carwale.com/maruti-suzuki-cars/grand-vitara/alpha-plus-o/
maruti-suzuki,Maruti Suzuki,grand-vitara,Grand Vitara,phantom-blaq-edition,Phantom Blaq Edition,https://www.carwale.com/maruti-suzuki-cars/grand-vitara/phantom-blaq-edition/
maruti-suzuki,Maruti Suzuki,victoris,Victoris,lxi,Lxi,https://www.carwale.com/maruti-suzuki-cars/victoris/lxi/
maruti-suzuki,Maruti Suzuki,victoris,Victoris,vxi,Vxi,https://www.carwale.com/maruti-suzuki-cars/victoris/vxi/
maruti-suzuki,Maruti Suzuki,victoris,Victoris,zxi,Zxi,https://www.carwale.com/maruti-suzuki-cars/victoris/zxi/
maruti-suzuki,Maruti Suzuki,victoris,Victoris,zxi-o,Zxi O,https://www.carwale.com/maruti-suzuki-cars/victoris/zxi-o/
maruti-suzuki,Maruti Suzuki,victoris,Victoris,zxi-plus,Zxi Plus,https://www.carwale.com/maruti-suzuki-cars/victoris/zxi-plus/
maruti-suzuki,Maruti Suzuki,victoris,Victoris,zxi-plus-o,Zxi Plus O,https://www.carwale.com/maruti-suzuki-cars/victoris/zxi-plus-o/
maruti-suzuki,Maruti Suzuki,wagon-r,Wagon R,lxi,Lxi,https://www.carwale.com/maruti-suzuki-cars/wagon-r/lxi/
maruti-suzuki,Maruti Suzuki,wagon-r,Wagon R,vxi,Vxi,https://www.carwale.com/maruti-suzuki-cars/wagon-r/vxi/
maruti-suzuki,Maruti Suzuki,wagon-r,Wagon R,zxi,Zxi,https://www.carwale.com/maruti-suzuki-cars/wagon-r/zxi/
maruti-suzuki,Maruti Suzuki,wagon-r,Wagon R,zxi-plus,Zxi Plus,https://www.carwale.com/maruti-suzuki-cars/wagon-r/zxi-plus/
maruti-suzuki,Maruti Suzuki,wagon-r,Wagon R,flex-fuel,Flex Fuel,https://www.carwale.com/maruti-suzuki-cars/wagon-r/flex-fuel/
maruti-suzuki,Maruti Suzuki,ertiga,Ertiga,lxi,Lxi,https://www.carwale.com/maruti-suzuki-cars/ertiga/lxi/
maruti-suzuki,Maruti Suzuki,ertiga,Ertiga,vxi,Vxi,https://www.carwale.com/maruti-suzuki-cars/ertiga/vxi/
maruti-suzuki,Maruti Suzuki,ertiga,Ertiga,zxi,Zxi,https://www.carwale.com/maruti-suzuki-cars/ertiga/zxi/
maruti-suzuki,Maruti Suzuki,ertiga,Ertiga,zxi-plus,Zxi Plus,https://www.carwale.com/maruti-suzuki-cars/ertiga/zxi-plus/
maruti-suzuki,Maruti Suzuki,alto-k10,Alto K10,std-o,Std O,https://www.carwale.com/maruti-suzuki-cars/alto-k10/std-o/
maruti-suzuki,Maruti Suzuki,alto-k10,Alto K10,lxi-o,Lxi O,https://www.carwale.com/maruti-suzuki-cars/alto-k10/lxi-o/
maruti-suzuki,Maruti Suzuki,alto-k10,Alto K10,vxi-o,Vxi O,https://www.carwale.com/maruti-suzuki-cars/alto-k10/vxi-o/
maruti-suzuki,Maruti Suzuki,alto-k10,Alto K10,vxi-plus-o,Vxi Plus O,https://www.carwale.com/maruti-suzuki-cars/alto-k10/vxi-plus-o/
maruti-suzuki,Maruti Suzuki,e-vitara,E Vitara,delta,Delta,https://www.carwale.com/maruti-suzuki-cars/e-vitara/delta/
maruti-suzuki,Maruti Suzuki,e-vitara,E Vitara,zeta,Zeta,https://www.carwale.com/maruti-suzuki-cars/e-vitara/zeta/
maruti-suzuki,Maruti Suzuki,e-vitara,E Vitara,alpha,Alpha,https://www.carwale.com/maruti-suzuki-cars/e-vitara/alpha/
maruti-suzuki,Maruti Suzuki,e-vitara,E Vitara,range,Range,https://www.carwale.com/maruti-suzuki-cars/e-vitara/range/
maruti-suzuki,Maruti Suzuki,xl6,Xl6,zeta,Zeta,https://www.carwale.com/maruti-suzuki-cars/xl6/zeta/
maruti-suzuki,Maruti Suzuki,xl6,Xl6,alpha,Alpha,https://www.carwale.com/maruti-suzuki-cars/xl6/alpha/
maruti-suzuki,Maruti Suzuki,xl6,Xl6,alpha-plus,Alpha Plus,https://www.carwale.com/maruti-suzuki-cars/xl6/alpha-plus/
maruti-suzuki,Maruti Suzuki,celerio,Celerio,lxi,Lxi,https://www.carwale.com/maruti-suzuki-cars/celerio/lxi/
maruti-suzuki,Maruti Suzuki,celerio,Celerio,vxi,Vxi,https://www.carwale.com/maruti-suzuki-cars/celerio/vxi/
maruti-suzuki,Maruti Suzuki,celerio,Celerio,zxi,Zxi,https://www.carwale.com/maruti-suzuki-cars/celerio/zxi/
maruti-suzuki,Maruti Suzuki,celerio,Celerio,zxi-plus,Zxi Plus,https://www.carwale.com/maruti-suzuki-cars/celerio/zxi-plus/
maruti-suzuki,Maruti Suzuki,s-presso,S Presso,std-o,Std O,https://www.carwale.com/maruti-suzuki-cars/s-presso/std-o/
maruti-suzuki,Maruti Suzuki,s-presso,S Presso,lxi-o,Lxi O,https://www.carwale.com/maruti-suzuki-cars/s-presso/lxi-o/
maruti-suzuki,Maruti Suzuki,s-presso,S Presso,vxi-o,Vxi O,https://www.carwale.com/maruti-suzuki-cars/s-presso/vxi-o/
maruti-suzuki,Maruti Suzuki,s-presso,S Presso,vxi-plus-o,Vxi Plus O,https://www.carwale.com/maruti-suzuki-cars/s-presso/vxi-plus-o/
maruti-suzuki,Maruti Suzuki,jimny,Jimny,zeta,Zeta,https://www.carwale.com/maruti-suzuki-cars/jimny/zeta/
maruti-suzuki,Maruti Suzuki,jimny,Jimny,alpha,Alpha,https://www.carwale.com/maruti-suzuki-cars/jimny/alpha/
maruti-suzuki,Maruti Suzuki,eeco,Eeco,std-o,Std O,https://www.carwale.com/maruti-suzuki-cars/eeco/std-o/
maruti-suzuki,Maruti Suzuki,eeco,Eeco,ac-o,Ac O,https://www.carwale.com/maruti-suzuki-cars/eeco/ac-o/
maruti-suzuki,Maruti Suzuki,invicto,Invicto,zeta-plus,Zeta Plus,https://www.carwale.com/maruti-suzuki-cars/invicto/zeta-plus/
maruti-suzuki,Maruti Suzuki,invicto,Invicto,alpha-plus,Alpha Plus,https://www.carwale.com/maruti-suzuki-cars/invicto/alpha-plus/
maruti-suzuki,Maruti Suzuki,ignis,Ignis,sigma,Sigma,https://www.carwale.com/maruti-suzuki-cars/ignis/sigma/
maruti-suzuki,Maruti Suzuki,ignis,Ignis,delta,Delta,https://www.carwale.com/maruti-suzuki-cars/ignis/delta/
maruti-suzuki,Maruti Suzuki,ignis,Ignis,zeta,Zeta,https://www.carwale.com/maruti-suzuki-cars/ignis/zeta/
maruti-suzuki,Maruti Suzuki,ignis,Ignis,alpha,Alpha,https://www.carwale.com/maruti-suzuki-cars/ignis/alpha/
maruti-suzuki,Maruti Suzuki,ciaz,Ciaz,sigma,Sigma,https://www.carwale.com/maruti-suzuki-cars/ciaz/sigma/
maruti-suzuki,Maruti Suzuki,ciaz,Ciaz,delta,Delta,https://www.carwale.com/maruti-suzuki-cars/ciaz/delta/
maruti-suzuki,Maruti Suzuki,ciaz,Ciaz,zeta,Zeta,https://www.carwale.com/maruti-suzuki-cars/ciaz/zeta/
maruti-suzuki,Maruti Suzuki,ciaz,Ciaz,alpha,Alpha,https://www.carwale.com/maruti-suzuki-cars/ciaz/alpha/
maruti-suzuki,Maruti Suzuki,ciaz,Ciaz,s,S,https://www.carwale.com/maruti-suzuki-cars/ciaz/s/
maruti-suzuki,Maruti Suzuki,fronx-flex-fuel,Fronx Flex Fuel,alpha,Alpha,https://www.carwale.com/maruti-suzuki-cars/fronx-flex-fuel/alpha/
maruti-suzuki,Maruti Suzuki,800-2008-2014,800 2008 2014,std,Std,https://www.carwale.com/maruti-suzuki-cars/800-2008-2014/std/
maruti-suzuki,Maruti Suzuki,800-2008-2014,800 2008 2014,ac,Ac,https://www.carwale.com/maruti-suzuki-cars/800-2008-2014/ac/
maruti-suzuki,Maruti Suzuki,800-2008-2014,800 2008 2014,duo,Duo,https://www.carwale.com/maruti-suzuki-cars/800-2008-2014/duo/
maruti-suzuki,Maruti Suzuki,alto-k10-2014-2020,Alto K10 2014 2020,lx,Lx,https://www.carwale.com/maruti-suzuki-cars/alto-k10-2014-2020/lx/
maruti-suzuki,Maruti Suzuki,alto-k10-2014-2020,Alto K10 2014 2020,lxi,Lxi,https://www.carwale.com/maruti-suzuki-cars/alto-k10-2014-2020/lxi/
maruti-suzuki,Maruti Suzuki,alto-k10-2014-2020,Alto K10 2014 2020,vxi,Vxi,https://www.carwale.com/maruti-suzuki-cars/alto-k10-2014-2020/vxi/
maruti-suzuki,Maruti Suzuki,alto-k10-2014-2020,Alto K10 2014 2020,vxi-o,Vxi O,https://www.carwale.com/maruti-suzuki-cars/alto-k10-2014-2020/vxi-o/
maruti-suzuki,Maruti Suzuki,baleno-1999-2007,Baleno 1999 2007,lxi,Lxi,https://www.carwale.com/maruti-suzuki-cars/baleno-1999-2007/lxi/
maruti-suzuki,Maruti Suzuki,baleno-1999-2007,Baleno 1999 2007,vxi,Vxi,https://www.carwale.com/maruti-suzuki-cars/baleno-1999-2007/vxi/
maruti-suzuki,Maruti Suzuki,baleno-1999-2007,Baleno 1999 2007,altura,Altura,https://www.carwale.com/maruti-suzuki-cars/baleno-1999-2007/altura/
maruti-suzuki,Maruti Suzuki,baleno-1999-2007,Baleno 1999 2007,std,Std,https://www.carwale.com/maruti-suzuki-cars/baleno-1999-2007/std/
maruti-suzuki,Maruti Suzuki,esteem,Esteem,lx,Lx,https://www.carwale.com/maruti-suzuki-cars/esteem/lx/
maruti-suzuki,Maruti Suzuki,esteem,Esteem,lxi,Lxi,https://www.carwale.com/maruti-suzuki-cars/esteem/lxi/
maruti-suzuki,Maruti Suzuki,esteem,Esteem,vxi,Vxi,https://www.carwale.com/maruti-suzuki-cars/esteem/vxi/
maruti-suzuki,Maruti Suzuki,gypsy,Gypsy,king-st,King St,https://www.carwale.com/maruti-suzuki-cars/gypsy/king-st/
maruti-suzuki,Maruti Suzuki,gypsy,Gypsy,king-ht,King Ht,https://www.carwale.com/maruti-suzuki-cars/gypsy/king-ht/
maruti-suzuki,Maruti Suzuki,omni,Omni,cargo,Cargo,https://www.carwale.com/maruti-suzuki-cars/omni/cargo/
maruti-suzuki,Maruti Suzuki,omni,Omni,5-str,5 Str,https://www.carwale.com/maruti-suzuki-cars/omni/5-str/
maruti-suzuki,Maruti Suzuki,omni,Omni,8-str,8 Str,https://www.carwale.com/maruti-suzuki-cars/omni/8-str/
maruti-suzuki,Maruti Suzuki,omni,Omni,lpg,Lpg,https://www.carwale.com/maruti-suzuki-cars/omni/lpg/
maruti-suzuki,Maruti Suzuki,omni,Omni,ambulance,Ambulance,https://www.carwale.com/maruti-suzuki-cars/omni/ambulance/
maruti-suzuki,Maruti Suzuki,omni,Omni,e,E,https://www.carwale.com/maruti-suzuki-cars/omni/e/
maruti-suzuki,Maruti Suzuki,versa,Versa,dx2,Dx2,https://www.carwale.com/maruti-suzuki-cars/versa/dx2/
maruti-suzuki,Maruti Suzuki,versa,Versa,std,Std,https://www.carwale.com/maruti-suzuki-cars/versa/std/
maruti-suzuki,Maruti Suzuki,versa,Versa,dx,Dx,https://www.carwale.com/maruti-suzuki-cars/versa/dx/
maruti-suzuki,Maruti Suzuki,grand-vitara-2009-2015,Grand Vitara 2009 2015,24,24,https://www.carwale.com/maruti-suzuki-cars/grand-vitara-2009-2015/24/
maruti-suzuki,Maruti Suzuki,wagonr-2019-2022,Wagonr 2019 2022,lxi,Lxi,https://www.carwale.com/maruti-suzuki-cars/wagonr-2019-2022/lxi/
maruti-suzuki,Maruti Suzuki,wagonr-2019-2022,Wagonr 2019 2022,lxi-o,Lxi O,https://www.carwale.com/maruti-suzuki-cars/wagonr-2019-2022/lxi-o/
maruti-suzuki,Maruti Suzuki,wagonr-2019-2022,Wagonr 2019 2022,vxi,Vxi,https://www.carwale.com/maruti-suzuki-cars/wagonr-2019-2022/vxi/
maruti-suzuki,Maruti Suzuki,wagonr-2019-2022,Wagonr 2019 2022,vxi-o,Vxi O,https://www.carwale.com/maruti-suzuki-cars/wagonr-2019-2022/vxi-o/
maruti-suzuki,Maruti Suzuki,wagonr-2019-2022,Wagonr 2019 2022,zxi,Zxi,https://www.carwale.com/maruti-suzuki-cars/wagonr-2019-2022/zxi/
maruti-suzuki,Maruti Suzuki,zen,Zen,2-door,2 Door,https://www.carwale.com/maruti-suzuki-cars/zen/2-door/
maruti-suzuki,Maruti Suzuki,zen,Zen,lx,Lx,https://www.carwale.com/maruti-suzuki-cars/zen/lx/
maruti-suzuki,Maruti Suzuki,zen,Zen,lxi,Lxi,https://www.carwale.com/maruti-suzuki-cars/zen/lxi/
maruti-suzuki,Maruti Suzuki,zen,Zen,vxi,Vxi,https://www.carwale.com/maruti-suzuki-cars/zen/vxi/
maruti-suzuki,Maruti Suzuki,zen,Zen,std,Std,https://www.carwale.com/maruti-suzuki-cars/zen/std/
maruti-suzuki,Maruti Suzuki,swift-2021-2024,Swift 2021 2024,lxi,Lxi,https://www.carwale.com/maruti-suzuki-cars/swift-2021-2024/lxi/
maruti-suzuki,Maruti Suzuki,swift-2021-2024,Swift 2021 2024,vxi,Vxi,https://www.carwale.com/maruti-suzuki-cars/swift-2021-2024/vxi/
maruti-suzuki,Maruti Suzuki,swift-2021-2024,Swift 2021 2024,zxi,Zxi,https://www.carwale.com/maruti-suzuki-cars/swift-2021-2024/zxi/
maruti-suzuki,Maruti Suzuki,swift-2021-2024,Swift 2021 2024,zxi-plus,Zxi Plus,https://www.carwale.com/maruti-suzuki-cars/swift-2021-2024/zxi-plus/
maruti-suzuki,Maruti Suzuki,1000-1990-2000,1000 1990 2000,std,Std,https://www.carwale.com/maruti-suzuki-cars/1000-1990-2000/std/
maruti-suzuki,Maruti Suzuki,1000-1990-2000,1000 1990 2000,ac,Ac,https://www.carwale.com/maruti-suzuki-cars/1000-1990-2000/ac/
maruti-suzuki,Maruti Suzuki,estilo,Estilo,lx,Lx,https://www.carwale.com/maruti-suzuki-cars/estilo/lx/
maruti-suzuki,Maruti Suzuki,estilo,Estilo,lxi,Lxi,https://www.carwale.com/maruti-suzuki-cars/estilo/lxi/
maruti-suzuki,Maruti Suzuki,estilo,Estilo,vxi,Vxi,https://www.carwale.com/maruti-suzuki-cars/estilo/vxi/
maruti-suzuki,Maruti Suzuki,estilo,Estilo,vxi-abs,Vxi Abs,https://www.carwale.com/maruti-suzuki-cars/estilo/vxi-abs/
maruti-suzuki,Maruti Suzuki,sx4,Sx4,vxi,Vxi,https://www.carwale.com/maruti-suzuki-cars/sx4/vxi/
maruti-suzuki,Maruti Suzuki,sx4,Sx4,zxi,Zxi,https://www.carwale.com/maruti-suzuki-cars/sx4/zxi/
maruti-suzuki,Maruti Suzuki,sx4,Sx4,vdi,Vdi,https://www.carwale.com/maruti-suzuki-cars/sx4/vdi/
maruti-suzuki,Maruti Suzuki,sx4,Sx4,zxi-opt,Zxi Opt,https://www.carwale.com/maruti-suzuki-cars/sx4/zxi-opt/
maruti-suzuki,Maruti Suzuki,sx4,Sx4,zdi,Zdi,https://www.carwale.com/maruti-suzuki-cars/sx4/zdi/
maruti-suzuki,Maruti Suzuki,sx4,Sx4,zdi-opt,Zdi Opt,https://www.carwale.com/maruti-suzuki-cars/sx4/zdi-opt/
maruti-suzuki,Maruti Suzuki,swift-dzire-2015-2017,Swift Dzire 2015 2017,lxi,Lxi,https://www.carwale.com/maruti-suzuki-cars/swift-dzire-2015-2017/lxi/
maruti-suzuki,Maruti Suzuki,swift-dzire-2015-2017,Swift Dzire 2015 2017,lxi-o,Lxi O,https://www.carwale.com/maruti-suzuki-cars/swift-dzire-2015-2017/lxi-o/
maruti-suzuki,Maruti Suzuki,swift-dzire-2015-2017,Swift Dzire 2015 2017,vxi,Vxi,https://www.carwale.com/maruti-suzuki-cars/swift-dzire-2015-2017/vxi/
maruti-suzuki,Maruti Suzuki,swift-dzire-2015-2017,Swift Dzire 2015 2017,ldi,Ldi,https://www.carwale.com/maruti-suzuki-cars/swift-dzire-2015-2017/ldi/
maruti-suzuki,Maruti Suzuki,swift-dzire-2015-2017,Swift Dzire 2015 2017,zxi,Zxi,https://www.carwale.com/maruti-suzuki-cars/swift-dzire-2015-2017/zxi/
maruti-suzuki,Maruti Suzuki,swift-dzire-2015-2017,Swift Dzire 2015 2017,vdi,Vdi,https://www.carwale.com/maruti-suzuki-cars/swift-dzire-2015-2017/vdi/
maruti-suzuki,Maruti Suzuki,swift-dzire-2015-2017,Swift Dzire 2015 2017,zdi,Zdi,https://www.carwale.com/maruti-suzuki-cars/swift-dzire-2015-2017/zdi/
maruti-suzuki,Maruti Suzuki,a-star,A Star,lxi,Lxi,https://www.carwale.com/maruti-suzuki-cars/a-star/lxi/
maruti-suzuki,Maruti Suzuki,a-star,A Star,vxi,Vxi,https://www.carwale.com/maruti-suzuki-cars/a-star/vxi/
maruti-suzuki,Maruti Suzuki,a-star,A Star,zxi,Zxi,https://www.carwale.com/maruti-suzuki-cars/a-star/zxi/
maruti-suzuki,Maruti Suzuki,a-star,A Star,zxi-opt,Zxi Opt,https://www.carwale.com/maruti-suzuki-cars/a-star/zxi-opt/
maruti-suzuki,Maruti Suzuki,ritz,Ritz,lxi,Lxi,https://www.carwale.com/maruti-suzuki-cars/ritz/lxi/
maruti-suzuki,Maruti Suzuki,ritz,Ritz,vxi,Vxi,https://www.carwale.com/maruti-suzuki-cars/ritz/vxi/
maruti-suzuki,Maruti Suzuki,ritz,Ritz,ldi,Ldi,https://www.carwale.com/maruti-suzuki-cars/ritz/ldi/
maruti-suzuki,Maruti Suzuki,ritz,Ritz,zxi,Zxi,https://www.carwale.com/maruti-suzuki-cars/ritz/zxi/
maruti-suzuki,Maruti Suzuki,ritz,Ritz,vdi,Vdi,https://www.carwale.com/maruti-suzuki-cars/ritz/vdi/
maruti-suzuki,Maruti Suzuki,ritz,Ritz,zdi,Zdi,https://www.carwale.com/maruti-suzuki-cars/ritz/zdi/
maruti-suzuki,Maruti Suzuki,eeco-2010-2022,Eeco 2010 2022,std,Std,https://www.carwale.com/maruti-suzuki-cars/eeco-2010-2022/std/
maruti-suzuki,Maruti Suzuki,eeco-2010-2022,Eeco 2010 2022,ac,Ac,https://www.carwale.com/maruti-suzuki-cars/eeco-2010-2022/ac/
maruti-suzuki,Maruti Suzuki,eeco-2010-2022,Eeco 2010 2022,std-o,Std O,https://www.carwale.com/maruti-suzuki-cars/eeco-2010-2022/std-o/
maruti-suzuki,Maruti Suzuki,eeco-2010-2022,Eeco 2010 2022,ac-o,Ac O,https://www.carwale.com/maruti-suzuki-cars/eeco-2010-2022/ac-o/
