brand_name,model_name,variant_name,variant_slug,variant_url,price,fuel_type,transmission,engine,mileage,power,torque,seating_capacity,airbags,body_type,source_url,scraped_at
Renault,Lodgy,110 PS RXZ 7 STR [2015-2016],110-ps-rxz-7-str-2015-2016,https://www.carwale.com/renault-cars/lodgy/110-ps-rxz-7-str-2015-2016/,Rs. 14.01 Lakh,Diesel,Manual,1461 cc,21.0 kmpl,84 bhp,200 Nm,8,,MUV,https://www.carwale.com/renault-cars/lodgy/110-ps-rxz-7-str-2015-2016/,2026-06-19 11:03:51
Renault,Lodgy,110 PS RXZ 7 STR STEPWAY [2015-2016],110-ps-rxz-7-str-stepway-2015-2016,https://www.carwale.com/renault-cars/lodgy/110-ps-rxz-7-str-stepway-2015-2016/,Rs. 14.14 Lakh,Diesel,Manual,1461 cc,21.0 kmpl,84 bhp,200 Nm,8,2,MUV,https://www.carwale.com/renault-cars/lodgy/110-ps-rxz-7-str-stepway-2015-2016/,2026-06-19 11:03:52
Renault,Lodgy,110 PS RXZ STEPWAY [2015-2016],110-ps-rxz-stepway-2015-2016,https://www.carwale.com/renault-cars/lodgy/110-ps-rxz-stepway-2015-2016/,Rs. 14.14 Lakh,Diesel,Manual,1461 cc,21.0 kmpl,84 bhp,200 Nm,8,2,MUV,https://www.carwale.com/renault-cars/lodgy/110-ps-rxz-stepway-2015-2016/,2026-06-19 11:03:53
Renault,Lodgy,110 PS RXZ Stepway 7 STR,110-ps-rxz-stepway-7-str,https://www.carwale.com/renault-cars/lodgy/110-ps-rxz-stepway-7-str/,Rs. 14.14 Lakh,Diesel,Manual,1461 cc,21.0 kmpl,84 bhp,200 Nm,8,2,MUV,https://www.carwale.com/renault-cars/lodgy/110-ps-rxz-stepway-7-str/,2026-06-19 11:03:53
Renault,Lodgy,110 PS RXZ Stepway 8 STR,110-ps-rxz-stepway-8-str,https://www.carwale.com/renault-cars/lodgy/110-ps-rxz-stepway-8-str/,Rs. 14.14 Lakh,Diesel,Manual,1461 cc,21.0 kmpl,84 bhp,200 Nm,8,2,MUV,https://www.carwale.com/renault-cars/lodgy/110-ps-rxz-stepway-8-str/,2026-06-19 11:03:55
Renault,Lodgy,110 PS RXZ [2015-2016],110-ps-rxz-2015-2016,https://www.carwale.com/renault-cars/lodgy/110-ps-rxz-2015-2016/,Rs. 14.01 Lakh,Diesel,Manual,1461 cc,21.0 kmpl,84 bhp,200 Nm,8,,MUV,https://www.carwale.com/renault-cars/lodgy/110-ps-rxz-2015-2016/,2026-06-19 11:03:55
Renault,Lodgy,110 PS RxL 7 STR [2016],110-ps-rxl-7-str-2016,https://www.carwale.com/renault-cars/lodgy/110-ps-rxl-7-str-2016/,Rs. 12.25 Lakh,Diesel,Manual,1461 cc,,84 bhp,200 Nm,8,,MUV,https://www.carwale.com/renault-cars/lodgy/110-ps-rxl-7-str-2016/,2026-06-19 11:03:56
Renault,Lodgy,110 PS World Edition 8 STR,110-ps-world-edition-8-str,https://www.carwale.com/renault-cars/lodgy/110-ps-world-edition-8-str/,Rs. 12.14 Lakh,Diesel,Manual,1461 cc,15.0 kmpl,84 bhp,200 Nm,8,,MUV,https://www.carwale.com/renault-cars/lodgy/110-ps-world-edition-8-str/,2026-06-19 11:03:57
Renault,Lodgy,110 PS RxL [2015-2016],110-ps-rxl-2015-2016,https://www.carwale.com/renault-cars/lodgy/110-ps-rxl-2015-2016/,Rs. 12.25 Lakh,Diesel,Manual,1461 cc,,84 bhp,200 Nm,8,,MUV,https://www.carwale.com/renault-cars/lodgy/110-ps-rxl-2015-2016/,2026-06-19 11:03:57
Renault,Lodgy,85 PS RXL Stepway 8 STR,85-ps-rxl-stepway-8-str,https://www.carwale.com/renault-cars/lodgy/85-ps-rxl-stepway-8-str/,Rs. 13.23 Lakh,Diesel,Manual,1461 cc,,84 bhp,200 Nm,8,1,MUV,https://www.carwale.com/renault-cars/lodgy/85-ps-rxl-stepway-8-str/,2026-06-19 11:03:59
Renault,Lodgy,85 PS RXL [2015-2016],85-ps-rxl-2015-2016,https://www.carwale.com/renault-cars/lodgy/85-ps-rxl-2015-2016/,Rs. 12.25 Lakh,Diesel,Manual,1461 cc,,84 bhp,200 Nm,8,,MUV,https://www.carwale.com/renault-cars/lodgy/85-ps-rxl-2015-2016/,2026-06-19 11:03:59
Renault,Lodgy,85 PS RXZ Stepway 8 STR,85-ps-rxz-stepway-8-str,https://www.carwale.com/renault-cars/lodgy/85-ps-rxz-stepway-8-str/,Rs. 14.14 Lakh,Diesel,Manual,1461 cc,21.0 kmpl,84 bhp,200 Nm,8,2,MUV,https://www.carwale.com/renault-cars/lodgy/85-ps-rxz-stepway-8-str/,2026-06-19 11:04:01
Renault,Lodgy,85 PS RXZ [2015-2016],85-ps-rxz-2015-2016,https://www.carwale.com/renault-cars/lodgy/85-ps-rxz-2015-2016/,Rs. 14.01 Lakh,Diesel,Manual,1461 cc,21.0 kmpl,84 bhp,200 Nm,8,,MUV,https://www.carwale.com/renault-cars/lodgy/85-ps-rxz-2015-2016/,2026-06-19 11:04:01
Renault,Lodgy,85 PS RxE 7 STR,85-ps-rxe-7-str,https://www.carwale.com/renault-cars/lodgy/85-ps-rxe-7-str/,Rs. 11.88 Lakh,Diesel,Manual,1461 cc,,84 bhp,200 Nm,7,,MUV,https://www.carwale.com/renault-cars/lodgy/85-ps-rxe-7-str/,2026-06-19 11:04:01
Renault,Lodgy,85 PS RxE 8 STR,85-ps-rxe-8-str,https://www.carwale.com/renault-cars/lodgy/85-ps-rxe-8-str/,Rs. 11.88 Lakh,Diesel,Manual,1461 cc,,84 bhp,200 Nm,7,,MUV,https://www.carwale.com/renault-cars/lodgy/85-ps-rxe-8-str/,2026-06-19 11:04:03
Renault,Lodgy,85 PS STD 8 STR,85-ps-std-8-str,https://www.carwale.com/renault-cars/lodgy/85-ps-std-8-str/,Rs. 10.75 Lakh,Diesel,Manual,1461 cc,19.0 kmpl,84 bhp,200 Nm,8,,MUV,https://www.carwale.com/renault-cars/lodgy/85-ps-std-8-str/,2026-06-19 11:04:03
Renault,Scenic,2,2,https://www.carwale.com/renault-cars/scenic/2/,Rs. 8.00 Lakh,Electric,Manual,,,,,7,,MUV,https://www.carwale.com/renault-cars/scenic/2/,2026-06-19 11:04:05
Renault,Megane,2.0 MT Petrol,2-0-mt-petrol,https://www.carwale.com/renault-cars/megane/20-mt-petrol/,Rs. 24.25 Lakh,Petrol,,1333 cc,,161 bhp,,5,,,https://www.carwale.com/renault-cars/megane/20-mt-petrol/,2026-06-19 11:04:05
Renault,Lodgy,85 PS World Edition 8 STR,85-ps-world-edition-8-str,https://www.carwale.com/renault-cars/lodgy/85-ps-world-edition-8-str/,Rs. 12.14 Lakh,Diesel,Manual,1461 cc,15.0 kmpl,84 bhp,200 Nm,8,,MUV,https://www.carwale.com/renault-cars/lodgy/85-ps-world-edition-8-str/,2026-06-19 11:04:05
Renault,Captur,Platine Diesel Dual Tone,platine-diesel-dual-tone,https://www.carwale.com/renault-cars/captur/platine-diesel-dual-tone/,Rs. 14.35 Lakh,Petrol,Manual,1498 cc,,105 bhp,142 Nm,5,4,SUV,https://www.carwale.com/renault-cars/captur/platine-diesel-dual-tone/,2026-06-19 11:04:06
Renault,Captur,RXE Petrol,rxe-petrol,https://www.carwale.com/renault-cars/captur/rxe-petrol/,Rs. 11.16 Lakh,Petrol,Manual,1498 cc,,105 bhp,142 Nm,5,2,SUV,https://www.carwale.com/renault-cars/captur/rxe-petrol/,2026-06-19 11:04:07
Rolls-Royce,Phantom,Centenary Edition,centenary-edition,https://www.carwale.com/rolls-royce-cars/phantom/centenary-edition/,Rs. 29.20 Crore,Petrol,Automatic,6749 cc,,563 bhp,900 Nm,5,,SUV,https://www.carwale.com/rolls-royce-cars/phantom/centenary-edition/,2026-06-19 11:04:09
Renault,Captur,RXE Diesel,rxe-diesel,https://www.carwale.com/renault-cars/captur/rxe-diesel/,Rs. 11.16 Lakh,Petrol,Manual,1498 cc,,105 bhp,142 Nm,5,2,SUV,https://www.carwale.com/renault-cars/captur/rxe-diesel/,2026-06-19 11:04:09
Renault,Captur,Platine Petrol Dual Tone,platine-petrol-dual-tone,https://www.carwale.com/renault-cars/captur/platine-petrol-dual-tone/,Rs. 14.35 Lakh,Petrol,Manual,1498 cc,,105 bhp,142 Nm,5,4,SUV,https://www.carwale.com/renault-cars/captur/platine-petrol-dual-tone/,2026-06-19 11:04:09
Rolls-Royce,Phantom,Sedan,sedan,https://www.carwale.com/rolls-royce-cars/phantom/sedan/,Rs. 8.99 Crore,Petrol,Automatic,6749 cc,10.0 kmpl,563 bhp,900 Nm,5,8,SUV,https://www.carwale.com/rolls-royce-cars/phantom/sedan/,2026-06-19 11:04:10
Rolls-Royce,Phantom,Sedan [2018-2020],sedan-2018-2020,https://www.carwale.com/rolls-royce-cars/phantom/sedan-2018-2020/,Rs. 9.50 Crore,Petrol,Automatic,6749 cc,10.0 kmpl,453 bhp,720 Nm,5,6,SUV,https://www.carwale.com/rolls-royce-cars/phantom/sedan-2018-2020/,2026-06-19 11:04:11
Rolls-Royce,Cullinan,SUV,suv,https://www.carwale.com/rolls-royce-cars/cullinan/suv/,Rs. 6.57 Crore,Petrol,Automatic,6749 cc,8.5 kmpl,563 bhp,850 Nm,5,8,SUV,https://www.carwale.com/rolls-royce-cars/cullinan/suv/,2026-06-19 11:04:12
Rolls-Royce,Spectre,Black Badge,black-badge,https://www.carwale.com/rolls-royce-cars/spectre/black-badge/,Rs. 9.50 Crore,Electric,Automatic,102 kWh Battery,,577 bhp,1075 Nm,4,8,SUV,https://www.carwale.com/rolls-royce-cars/spectre/black-badge/,2026-06-19 11:04:13
Rolls-Royce,Spectre,Coupe,coupe,https://www.carwale.com/rolls-royce-cars/spectre/coupe/,Rs. 7.50 Crore,Electric,Automatic,102 kWh Battery,,575 bhp,900 Nm,4,8,SUV,https://www.carwale.com/rolls-royce-cars/spectre/coupe/,2026-06-19 11:04:13
Rolls-Royce,Phantomcoupe,6.8 L,6-8-l,https://www.carwale.com/rolls-royce-cars/phantomcoupe/68-l/,Rs. 7.06 Crore,Petrol,Automatic,6749 cc,,460 bhp,720 Nm,4,6,SUV,https://www.carwale.com/rolls-royce-cars/phantomcoupe/68-l/,2026-06-19 11:04:14
Rolls-Royce,Ghost Series Ii,6.6,6-6,https://www.carwale.com/rolls-royce-cars/ghost-series-ii/66/,Rs. 4.67 Crore,Petrol,Automatic,6592 cc,,563 bhp,780 Nm,5,6,SUV,https://www.carwale.com/rolls-royce-cars/ghost-series-ii/66/,2026-06-19 11:04:15
Rolls-Royce,Ghost Series Ii,6.6 [2014-2020],6-6-2014-2020,https://www.carwale.com/rolls-royce-cars/ghost-series-ii/66-2014-2020/,Rs. 4.48 Crore,Petrol,Automatic,6592 cc,,563 bhp,780 Nm,5,6,SUV,https://www.carwale.com/rolls-royce-cars/ghost-series-ii/66-2014-2020/,2026-06-19 11:04:16
Rolls-Royce,Dropheadcoupe,Convertible,convertible,https://www.carwale.com/rolls-royce-cars/dropheadcoupe/convertible/,Rs. 7.60 Crore,Petrol,Automatic,6749 cc,,460 bhp,720 Nm,4,6,SUV,https://www.carwale.com/rolls-royce-cars/dropheadcoupe/convertible/,2026-06-19 11:04:17
Rolls-Royce,Ghost Series Ii,EWB,ewb,https://www.carwale.com/rolls-royce-cars/ghost-series-ii/ewb/,Rs. 5.32 Crore,Petrol,Automatic,6592 cc,,570 bhp,780 Nm,5,6,SUV,https://www.carwale.com/rolls-royce-cars/ghost-series-ii/ewb/,2026-06-19 11:04:17
Rolls-Royce,Ghost Series Ii,EWB [2015-2020],ewb-2015-2020,https://www.carwale.com/rolls-royce-cars/ghost-series-ii/ewb-2015-2020/,Rs. 5.32 Crore,Petrol,Automatic,6592 cc,,570 bhp,780 Nm,5,6,SUV,https://www.carwale.com/rolls-royce-cars/ghost-series-ii/ewb-2015-2020/,2026-06-19 11:04:18
Rolls-Royce,Wraith,Coupe,coupe,https://www.carwale.com/rolls-royce-cars/wraith/coupe/,Rs. 5.00 Crore,Petrol,Automatic,6592 cc,16.0 kmpl,591 bhp,850 Nm,4,8,SUV,https://www.carwale.com/rolls-royce-cars/wraith/coupe/,2026-06-19 11:04:19
Rolls-Royce,Wraith,Coupe [2015-2020],coupe-2015-2020,https://www.carwale.com/rolls-royce-cars/wraith/coupe-2015-2020/,Rs. 5.00 Crore,Petrol,Automatic,6592 cc,15.0 kmpl,624 bhp,800 Nm,4,6,SUV,https://www.carwale.com/rolls-royce-cars/wraith/coupe-2015-2020/,2026-06-19 11:04:20
Rolls-Royce,Dawn,Convertible,convertible,https://www.carwale.com/rolls-royce-cars/dawn/convertible/,Rs. 5.92 Crore,Petrol,Automatic,6598 cc,12.0 kmpl,563 bhp,820 Nm,4,8,SUV,https://www.carwale.com/rolls-royce-cars/dawn/convertible/,2026-06-19 11:04:21
Rolls-Royce,Dawn,Convertible [2016-2020],convertible-2016-2020,https://www.carwale.com/rolls-royce-cars/dawn/convertible-2016-2020/,Rs. 5.94 Crore,Petrol,Automatic,6598 cc,,563 bhp,820 Nm,4,8,SUV,https://www.carwale.com/rolls-royce-cars/dawn/convertible-2016-2020/,2026-06-19 11:04:21
Rolls-Royce,Silver Spur,6.7 V8,6-7-v8,https://www.carwale.com/rolls-royce-cars/silver-spur/67-v8/,Rs. 50.00 Lakh,Petrol,Automatic,,,,,5,,SUV,https://www.carwale.com/rolls-royce-cars/silver-spur/67-v8/,2026-06-19 11:04:22
Skoda,Kylaq,Classic Petrol Turbo Manual,classic-petrol-turbo-manual,https://www.carwale.com/skoda-cars/kylaq/classic-petrol-turbo-manual/,Rs. 8.99 Lakh,Petrol,Manual,999 cc,18.0 kmpl,114 bhp,178 Nm,5,6,SUV,https://www.carwale.com/skoda-cars/kylaq/classic-petrol-turbo-manual/,2026-06-19 11:04:23
Skoda,Kylaq,Classic Plus Petrol Turbo Automatic,classic-plus-petrol-turbo-automatic,https://www.carwale.com/skoda-cars/kylaq/classic-plus-petrol-turbo-automatic/,Rs. 9.74 Lakh,Petrol,Manual,999 cc,18.0 kmpl,114 bhp,178 Nm,5,6,SUV,https://www.carwale.com/skoda-cars/kylaq/classic-plus-petrol-turbo-automatic/,2026-06-19 11:04:24
Skoda,Kylaq,Classic Plus Petrol Turbo Manual,classic-plus-petrol-turbo-manual,https://www.carwale.com/skoda-cars/kylaq/classic-plus-petrol-turbo-manual/,Rs. 9.74 Lakh,Petrol,Manual,999 cc,18.0 kmpl,114 bhp,178 Nm,5,6,SUV,https://www.carwale.com/skoda-cars/kylaq/classic-plus-petrol-turbo-manual/,2026-06-19 11:04:25
Skoda,Kylaq,Prestige Petrol Turbo Manual,prestige-petrol-turbo-manual,https://www.carwale.com/skoda-cars/kylaq/prestige-petrol-turbo-manual/,Rs. 14.03 Lakh,Petrol,Manual,999 cc,17.0 kmpl,114 bhp,178 Nm,5,6,SUV,https://www.carwale.com/skoda-cars/kylaq/prestige-petrol-turbo-manual/,2026-06-19 11:04:26
Skoda,Kylaq,Prestige Petrol Turbo Automatic,prestige-petrol-turbo-automatic,https://www.carwale.com/skoda-cars/kylaq/prestige-petrol-turbo-automatic/,Rs. 14.03 Lakh,Petrol,Manual,999 cc,17.0 kmpl,114 bhp,178 Nm,5,6,SUV,https://www.carwale.com/skoda-cars/kylaq/prestige-petrol-turbo-automatic/,2026-06-19 11:04:26
Skoda,Kylaq,Prestige Plus Petrol Turbo Automatic,prestige-plus-petrol-turbo-automatic,https://www.carwale.com/skoda-cars/kylaq/prestige-plus-petrol-turbo-automatic/,Rs. 14.31 Lakh,Petrol,Manual,999 cc,17.0 kmpl,114 bhp,178 Nm,5,6,SUV,https://www.carwale.com/skoda-cars/kylaq/prestige-plus-petrol-turbo-automatic/,2026-06-19 11:04:27
Skoda,Kylaq,Prestige Plus Petrol Turbo Manual,prestige-plus-petrol-turbo-manual,https://www.carwale.com/skoda-cars/kylaq/prestige-plus-petrol-turbo-manual/,Rs. 14.31 Lakh,Petrol,Manual,999 cc,17.0 kmpl,114 bhp,178 Nm,5,6,SUV,https://www.carwale.com/skoda-cars/kylaq/prestige-plus-petrol-turbo-manual/,2026-06-19 11:04:28
Skoda,Kylaq,Signature Petrol Turbo Automatic,signature-petrol-turbo-automatic,https://www.carwale.com/skoda-cars/kylaq/signature-petrol-turbo-automatic/,Rs. 11.11 Lakh,Petrol,Manual,999 cc,17.0 kmpl,114 bhp,178 Nm,5,6,SUV,https://www.carwale.com/skoda-cars/kylaq/signature-petrol-turbo-automatic/,2026-06-19 11:04:29
Skoda,Kylaq,Signature Petrol Turbo Manual,signature-petrol-turbo-manual,https://www.carwale.com/skoda-cars/kylaq/signature-petrol-turbo-manual/,Rs. 11.11 Lakh,Petrol,Manual,999 cc,17.0 kmpl,114 bhp,178 Nm,5,6,SUV,https://www.carwale.com/skoda-cars/kylaq/signature-petrol-turbo-manual/,2026-06-19 11:04:30
Skoda,Kylaq,Signature Plus Petrol Turbo Automatic,signature-plus-petrol-turbo-automatic,https://www.carwale.com/skoda-cars/kylaq/signature-plus-petrol-turbo-automatic/,Rs. 12.88 Lakh,Petrol,Manual,999 cc,17.0 kmpl,114 bhp,178 Nm,5,6,SUV,https://www.carwale.com/skoda-cars/kylaq/signature-plus-petrol-turbo-automatic/,2026-06-19 11:04:30
Skoda,Kylaq,Sportline AT,sportline-at,https://www.carwale.com/skoda-cars/kylaq/sportline-at/,Rs. 12.75 Lakh,Petrol,Manual,999 cc,,114bhp,178Nm,5,6,SUV,https://www.carwale.com/skoda-cars/kylaq/sportline-at/,2026-06-19 11:04:32
Skoda,Kylaq,Signature Plus Petrol Turbo Manual,signature-plus-petrol-turbo-manual,https://www.carwale.com/skoda-cars/kylaq/signature-plus-petrol-turbo-manual/,Rs. 12.88 Lakh,Petrol,Manual,999 cc,17.0 kmpl,114 bhp,178 Nm,5,6,SUV,https://www.carwale.com/skoda-cars/kylaq/signature-plus-petrol-turbo-manual/,2026-06-19 11:04:32
Skoda,Kylaq,Sportline MT,sportline-mt,https://www.carwale.com/skoda-cars/kylaq/sportline-mt/,Rs. 12.75 Lakh,Petrol,Manual,999 cc,,114bhp,178Nm,5,6,SUV,https://www.carwale.com/skoda-cars/kylaq/sportline-mt/,2026-06-19 11:04:33
Skoda,Kodiaq,Sportline Petrol Turbo Automatic 7 STR,sportline-petrol-turbo-automatic-7-str,https://www.carwale.com/skoda-cars/kodiaq/sportline-petrol-turbo-automatic-7-str/,Rs. 53.72 Lakh,Petrol,Automatic,1984 cc,,201 bhp,320 Nm,7,9,SUV,https://www.carwale.com/skoda-cars/kodiaq/sportline-petrol-turbo-automatic-7-str/,2026-06-19 11:04:34
Skoda,Kodiaq,Lounge Petrol Turbo Automatic 5 STR,lounge-petrol-turbo-automatic-5-str,https://www.carwale.com/skoda-cars/kodiaq/lounge-petrol-turbo-automatic-5-str/,Rs. 44.27 Lakh,Petrol,Automatic,1984 cc,,200 bhp,320 Nm,5,9,SUV,https://www.carwale.com/skoda-cars/kodiaq/lounge-petrol-turbo-automatic-5-str/,2026-06-19 11:04:35
Skoda,Kodiaq,Sportline Petrol Turbo Automatic 7 STR [2025-2026],sportline-petrol-turbo-automatic-7-str-2025-2026,https://www.carwale.com/skoda-cars/kodiaq/sportline-petrol-turbo-automatic-7-str-2025-2026/,Rs. 53.72 Lakh,Petrol,Automatic,1984 cc,,201 bhp,320 Nm,7,9,SUV,https://www.carwale.com/skoda-cars/kodiaq/sportline-petrol-turbo-automatic-7-str-2025-2026/,2026-06-19 11:04:36
Skoda,New Superb,Petrol,petrol,https://www.carwale.com/skoda-cars/new-superb/petrol/,Rs. 49.99 Lakh,Petrol,,999 cc,,201 bhp,330 Nm,5,,,https://www.carwale.com/skoda-cars/new-superb/petrol/,2026-06-19 11:04:36
Skoda,Enyaq,60,60,https://www.carwale.com/skoda-cars/enyaq/60/,Rs. 55.70 Lakh,Electric,Automatic,63 kWh Battery,,201 bhp,220Nm,5,,SUV,https://www.carwale.com/skoda-cars/enyaq/60/,2026-06-19 11:04:37
Skoda,Rapid Tsi,Ambition,ambition,https://www.carwale.com/skoda-cars/rapid-tsi/ambition/,Rs. 11.51 Lakh,Petrol,Manual,999 cc,15.95 kmpl,109 bhp,175 Nm,5,2,,https://www.carwale.com/skoda-cars/rapid-tsi/ambition/,2026-06-19 11:04:38
Skoda,Rapid Tsi,Ambition AT,ambition-at,https://www.carwale.com/skoda-cars/rapid-tsi/ambition-at/,Rs. 11.51 Lakh,Petrol,Manual,999 cc,15.95 kmpl,109 bhp,175 Nm,5,2,,https://www.carwale.com/skoda-cars/rapid-tsi/ambition-at/,2026-06-19 11:04:38
Skoda,Rapid Tsi,Matte Limited Edition,matte-limited-edition,https://www.carwale.com/skoda-cars/rapid-tsi/matte-limited-edition/,Rs. 14.08 Lakh,Petrol,Manual,999 cc,,109 bhp,175 Nm,5,4,,https://www.carwale.com/skoda-cars/rapid-tsi/matte-limited-edition/,2026-06-19 11:04:40
Skoda,Rapid Tsi,Monte Carlo,monte-carlo,https://www.carwale.com/skoda-cars/rapid-tsi/monte-carlo/,Rs. 14.03 Lakh,Petrol,Manual,999 cc,,109 bhp,175 Nm,5,2,,https://www.carwale.com/skoda-cars/rapid-tsi/monte-carlo/,2026-06-19 11:04:41
Skoda,Rapid Tsi,Onyx,onyx,https://www.carwale.com/skoda-cars/rapid-tsi/onyx/,Rs. 11.94 Lakh,Petrol,Manual,999 cc,,109 bhp,175 Nm,5,2,,https://www.carwale.com/skoda-cars/rapid-tsi/onyx/,2026-06-19 11:04:41
Skoda,Rapid Tsi,Monte Carlo AT,monte-carlo-at,https://www.carwale.com/skoda-cars/rapid-tsi/monte-carlo-at/,Rs. 14.03 Lakh,Petrol,Manual,999 cc,,109 bhp,175 Nm,5,2,,https://www.carwale.com/skoda-cars/rapid-tsi/monte-carlo-at/,2026-06-19 11:04:42
Skoda,Rapid Tsi,Matte Limited Edition AT,matte-limited-edition-at,https://www.carwale.com/skoda-cars/rapid-tsi/matte-limited-edition-at/,Rs. 14.08 Lakh,Petrol,Manual,999 cc,,109 bhp,175 Nm,5,4,,https://www.carwale.com/skoda-cars/rapid-tsi/matte-limited-edition-at/,2026-06-19 11:04:42
Skoda,Rapid Tsi,Rider,rider,https://www.carwale.com/skoda-cars/rapid-tsi/rider/,Rs. 9.00 Lakh,Petrol,Manual,999 cc,17.0 kmpl,109 bhp,175 Nm,5,2,,https://www.carwale.com/skoda-cars/rapid-tsi/rider/,2026-06-19 11:04:43
Skoda,Rapid Tsi,Rider Plus,rider-plus,https://www.carwale.com/skoda-cars/rapid-tsi/rider-plus/,Rs. 9.45 Lakh,Petrol,Manual,999 cc,17.0 kmpl,109 bhp,175 Nm,5,2,,https://www.carwale.com/skoda-cars/rapid-tsi/rider-plus/,2026-06-19 11:04:45
Skoda,Rapid Tsi,Onyx AT,onyx-at,https://www.carwale.com/skoda-cars/rapid-tsi/onyx-at/,Rs. 11.94 Lakh,Petrol,Manual,999 cc,,109 bhp,175 Nm,5,2,,https://www.carwale.com/skoda-cars/rapid-tsi/onyx-at/,2026-06-19 11:04:45
Skoda,Rapid Tsi,Style,style,https://www.carwale.com/skoda-cars/rapid-tsi/style/,Rs. 13.68 Lakh,Petrol,Manual,999 cc,,109 bhp,175 Nm,5,4,,https://www.carwale.com/skoda-cars/rapid-tsi/style/,2026-06-19 11:04:46
Skoda,Rapid Tsi,Rider Plus AT,rider-plus-at,https://www.carwale.com/skoda-cars/rapid-tsi/rider-plus-at/,Rs. 9.45 Lakh,Petrol,Manual,999 cc,17.0 kmpl,109 bhp,175 Nm,5,2,,https://www.carwale.com/skoda-cars/rapid-tsi/rider-plus-at/,2026-06-19 11:04:46
Skoda,Rapid Tsi,Style AT,style-at,https://www.carwale.com/skoda-cars/rapid-tsi/style-at/,Rs. 13.68 Lakh,Petrol,Manual,999 cc,,109 bhp,175 Nm,5,4,,https://www.carwale.com/skoda-cars/rapid-tsi/style-at/,2026-06-19 11:04:47
Skoda,Yeti,Style 4x2,style-4x2,https://www.carwale.com/skoda-cars/yeti/style-4x2/,Rs. 26.30 Lakh,Diesel,Manual,1968 cc,,108 bhp,250 Nm,5,,SUV,https://www.carwale.com/skoda-cars/yeti/style-4x2/,2026-06-19 11:04:49
Skoda,Yeti,Style 4x4 [2015-2017],style-4x4-2015-2017,https://www.carwale.com/skoda-cars/yeti/style-4x4-2015-2017/,Rs. 26.30 Lakh,Diesel,Manual,1968 cc,,108 bhp,250 Nm,5,,SUV,https://www.carwale.com/skoda-cars/yeti/style-4x4-2015-2017/,2026-06-19 11:04:49
Skoda,Laura,Elegance 2.0 TDI CR AT,elegance-2-0-tdi-cr-at,https://www.carwale.com/skoda-cars/laura/lk-20-tdi-at/,Rs. 23.00 Lakh,Diesel,Automatic,1968 cc,,138 bhp,320 Nm,5,,Sedan,https://www.carwale.com/skoda-cars/laura/lk-20-tdi-at/,2026-06-19 11:04:50
Skoda,Laura,L\u0026K 2.0 TDI AT,l-u0026k-2-0-tdi-at,https://www.carwale.com/skoda-cars/laura/lk-20-tdi-at/,Rs. 23.00 Lakh,Diesel,Automatic,1968 cc,,138 bhp,320 Nm,5,,Sedan,https://www.carwale.com/skoda-cars/laura/lk-20-tdi-at/,2026-06-19 11:04:51
Skoda,Karoq,1.5 TSI Style,1-5-tsi-style,https://www.carwale.com/skoda-cars/karoq/15-tsi-style/,Rs. 31.37 Lakh,Petrol,Automatic,1498 cc,,148 bhp,250 Nm,5,9,SUV,https://www.carwale.com/skoda-cars/karoq/15-tsi-style/,2026-06-19 11:04:51
Skoda,Fabia Scout,Scout 1.2 TDI,scout-1-2-tdi,https://www.carwale.com/skoda-cars/fabia-scout/scout-12-tdi/,Rs. 7.96 Lakh,Petrol,Manual,1198 cc,,75 bhp,110 Nm,5,,,https://www.carwale.com/skoda-cars/fabia-scout/scout-12-tdi/,2026-06-19 11:04:53
Skoda,Laura,RS,rs,https://www.carwale.com/skoda-cars/laura/rs/,Rs. 19.39 Lakh,Petrol,Manual,1798 cc,,158 bhp,250 Nm,5,,Sedan,https://www.carwale.com/skoda-cars/laura/rs/,2026-06-19 11:04:53
Tata,Punch,Accomplished  CNG 5 Speed Manual,accomplished-cng-5-speed-manual,https://www.carwale.com/tata-cars/punch/accomplished-cng-5-speed-manual/,Rs. 7.69 Lakh,,Manual,1199 cc,,72 bhp,103 Nm,5,6,SUV,https://www.carwale.com/tata-cars/punch/accomplished-cng-5-speed-manual/,2026-06-19 11:04:54
Tata,Punch,Accomplished Plus (S) CNG Automatic,accomplished-plus-s-cng-automatic,https://www.carwale.com/tata-cars/punch/accomplished-plus-s-cng-automatic/,Rs. 7.69 Lakh,,Manual,1199 cc,,72 bhp,103 Nm,5,6,SUV,https://www.carwale.com/tata-cars/punch/accomplished-plus-s-cng-automatic/,2026-06-19 11:04:55
Tata,Punch,Accomplished  Petrol 5 Speed Manual,accomplished-petrol-5-speed-manual,https://www.carwale.com/tata-cars/punch/accomplished-petrol-5-speed-manual/,Rs. 9.71 Lakh,Petrol,Manual,1199 cc,,87 bhp,115 Nm,5,6,SUV,https://www.carwale.com/tata-cars/punch/accomplished-petrol-5-speed-manual/,2026-06-19 11:04:55
Tata,Punch,Accomplished  Petrol Automatic,accomplished-petrol-automatic,https://www.carwale.com/tata-cars/punch/accomplished-petrol-automatic/,Rs. 9.71 Lakh,Petrol,Manual,1199 cc,,87 bhp,115 Nm,5,6,SUV,https://www.carwale.com/tata-cars/punch/accomplished-petrol-automatic/,2026-06-19 11:04:57
